learner_id,audio_type,canonical_text,audio_file,textgrid
010205_160308_B,iso_non_word5,keya,010205_160308_B-audio_iso_non_word5_iso_non_word5.wav,010205_160308_B-audio_iso_non_word5_iso_non_word5.TextGrid
010205_160308_B,iso_random_letters2_1,o,010205_160308_B-audio_iso_random_letters2_1_iso_random_letters2_1.wav,010205_160308_B-audio_iso_random_letters2_1_iso_random_letters2_1.TextGrid
010205_160308_B,iso_random_letters2_2,b,010205_160308_B-audio_iso_random_letters2_2_iso_random_letters2_2.wav,010205_160308_B-audio_iso_random_letters2_2_iso_random_letters2_2.TextGrid
010205_160308_B,iso_random_letters2_3,u,010205_160308_B-audio_iso_random_letters2_3_iso_random_letters2_3.wav,010205_160308_B-audio_iso_random_letters2_3_iso_random_letters2_3.TextGrid
010205_160308_B,iso_random_nw_jami_7,jami,010205_160308_B-audio_iso_random_nw_jami_iso_random_nw_jami.wav,010205_160308_B-audio_iso_random_nw_jami_iso_random_nw_jami.TextGrid
010205_160308_B,iso_random_nw_kamula_4,kamula,010205_160308_B-audio_iso_random_nw_kamula_iso_random_nw_kamula.wav,010205_160308_B-audio_iso_random_nw_kamula_iso_random_nw_kamula.TextGrid
010205_160308_B,iso_random_nw_kojima_22,kojima,010205_160308_B-audio_iso_random_nw_kojima_iso_random_nw_kojima.wav,010205_160308_B-audio_iso_random_nw_kojima_iso_random_nw_kojima.TextGrid
010205_160308_B,iso_random_nw_naa_3,naa,010205_160308_B-audio_iso_random_nw_naa_iso_random_nw_naa.wav,010205_160308_B-audio_iso_random_nw_naa_iso_random_nw_naa.TextGrid
010205_160308_B,iso_random_nw_sarada_1,sarada,010205_160308_B-audio_iso_random_nw_sarada_iso_random_nw_sarada.wav,010205_160308_B-audio_iso_random_nw_sarada_iso_random_nw_sarada.TextGrid
010205_160308_B,iso_random_nw_tuwa_2,tuwa,010205_160308_B-audio_iso_random_nw_tuwa_iso_random_nw_tuwa.wav,010205_160308_B-audio_iso_random_nw_tuwa_iso_random_nw_tuwa.TextGrid
010205_160308_B,iso_syllable2_1,fe,010205_160308_B-audio_iso_syllable2_1_iso_syllable2_1.wav,010205_160308_B-audio_iso_syllable2_1_iso_syllable2_1.TextGrid
010205_160308_B,iso_syllable2_2,gwo,010205_160308_B-audio_iso_syllable2_2_iso_syllable2_2.wav,010205_160308_B-audio_iso_syllable2_2_iso_syllable2_2.TextGrid
010205_160308_B,iso_syllable2_3,lwu,010205_160308_B-audio_iso_syllable2_3_iso_syllable2_3.wav,010205_160308_B-audio_iso_syllable2_3_iso_syllable2_3.TextGrid
010205_160308_B,iso_syllable2_4,fyu,010205_160308_B-audio_iso_syllable2_4_iso_syllable2_4.wav,010205_160308_B-audio_iso_syllable2_4_iso_syllable2_4.TextGrid
010205_160308_B,iso_syllable2_5,mbo,010205_160308_B-audio_iso_syllable2_5_iso_syllable2_5.wav,010205_160308_B-audio_iso_syllable2_5_iso_syllable2_5.TextGrid
010205_160308_B,passage_num20,20,010205_160308_B-audio_passage20_passage20.wav,010205_160308_B-audio_passage20_passage20.TextGrid
010205_160308_B,rand_syllable_10_2,o,010205_160308_B-audio_random_syl10_2_random_syl10_2.wav,010205_160308_B-audio_random_syl10_2_random_syl10_2.TextGrid
010205_160308_B,rand_syllable_11_2,ndwe,010205_160308_B-audio_random_syl11_2_random_syl11_2.wav,010205_160308_B-audio_random_syl11_2_random_syl11_2.TextGrid
010205_160308_B,rand_syllable_12_2,nge,010205_160308_B-audio_random_syl12_2_random_syl12_2.wav,010205_160308_B-audio_random_syl12_2_random_syl12_2.TextGrid
010205_160308_B,rand_syllable_13_2,gho,010205_160308_B-audio_random_syl13_2_random_syl13_2.wav,010205_160308_B-audio_random_syl13_2_random_syl13_2.TextGrid
010205_160308_B,rand_syllable_15_2,ho,010205_160308_B-audio_random_syl15_2_random_syl15_2.wav,010205_160308_B-audio_random_syl15_2_random_syl15_2.TextGrid
010205_160308_B,rand_syllable_16_2,wo,010205_160308_B-audio_random_syl16_2_random_syl16_2.wav,010205_160308_B-audio_random_syl16_2_random_syl16_2.TextGrid
010205_160308_B,rand_syllable_17_2,dwo,010205_160308_B-audio_random_syl17_2_random_syl17_2.wav,010205_160308_B-audio_random_syl17_2_random_syl17_2.TextGrid
010205_160308_B,rand_syllable_18_2,be,010205_160308_B-audio_random_syl18_2_random_syl18_2.wav,010205_160308_B-audio_random_syl18_2_random_syl18_2.TextGrid
010205_160308_B,rand_syllable_19_2,mwi,010205_160308_B-audio_random_syl19_2_random_syl19_2.wav,010205_160308_B-audio_random_syl19_2_random_syl19_2.TextGrid
010205_160308_B,rand_syllable_20_2,ndwo,010205_160308_B-audio_random_syl20_2_random_syl20_2.wav,010205_160308_B-audio_random_syl20_2_random_syl20_2.TextGrid
010205_160308_B,rand_syllable_6_2,di,010205_160308_B-audio_random_syl6_2_random_syl6_2.wav,010205_160308_B-audio_random_syl6_2_random_syl6_2.TextGrid
010205_160308_B,rand_syllable_7_2,hwe,010205_160308_B-audio_random_syl7_2_random_syl7_2.wav,010205_160308_B-audio_random_syl7_2_random_syl7_2.TextGrid
010205_160308_B,rand_syllable_8_2,dwe,010205_160308_B-audio_random_syl8_2_random_syl8_2.wav,010205_160308_B-audio_random_syl8_2_random_syl8_2.TextGrid
010205_160308_B,rand_syllable_9_2,vye,010205_160308_B-audio_random_syl9_2_random_syl9_2.wav,010205_160308_B-audio_random_syl9_2_random_syl9_2.TextGrid
010205_240203_B,full_letter_grid,R O M Y g f l U G w I k K d Ch v B j T A N r p L S W s F h t y m J e P n z D Z H,010205_240203_B-audio_letters_grids_letters_grid.wav,010205_240203_B-audio_letters_grids_letters_grid.TextGrid
010205_240203_B,full_nonword_grid,riga koya rinzu buba nyuya rabo zihi lihi domgo pifu lesho vinja tewo towato funanziwa lengeke fumre varede zame suki leki daifa uhu mbeje fasira twaiana rakinja limwamu mbwaku kela takibu naji goge rufishi ongu nefesi mbekoki chito,010205_240203_B-audio_non_words_grid_non_words_grid.wav,010205_240203_B-audio_non_words_grid_non_words_grid.TextGrid
010205_240203_B,full_syllable3_grid,gwa bo vya khe fa fwi jwo ro zwa gwu ge mwe a sim two dho ge fwi gwi swu ju kyu chu kwe te lo fwa ni zwa nge ndi hwu fwe ng'a ndo na pyu bi ngwe va mwe zwu u fwe nyo zwi thu gwu gi pya tu fwi ngwa ngo pwu nu bwa swi ndu re ma swe kye fye ji gwo jwa pya go ye,010205_240203_B-audio_syllables_grid_3_syllables_grid_3.wav,010205_240203_B-audio_syllables_grid_3_syllables_grid_3.TextGrid
010205_240203_B,iso_letter_1,a,010205_240203_B-audio_iso_letter_1_iso_letter_1.wav,010205_240203_B-audio_iso_letter_1_iso_letter_1.TextGrid
010205_240203_B,iso_letter_2,E,010205_240203_B-audio_iso_letter_2_iso_letter_2.wav,010205_240203_B-audio_iso_letter_2_iso_letter_2.TextGrid
010205_240203_B,iso_letter_3,i,010205_240203_B-audio_iso_letter_3_iso_letter_3.wav,010205_240203_B-audio_iso_letter_3_iso_letter_3.TextGrid
010205_240203_B,iso_non_word1,tikaka,010205_240203_B-audio_iso_non_word1_iso_non_word1.wav,010205_240203_B-audio_iso_non_word1_iso_non_word1.TextGrid
010205_240203_B,iso_non_word2,yuhu,010205_240203_B-audio_iso_non_word2_iso_non_word2.wav,010205_240203_B-audio_iso_non_word2_iso_non_word2.TextGrid
010205_240203_B,iso_non_word3,rishadi,010205_240203_B-audio_iso_non_word3_iso_non_word3.wav,010205_240203_B-audio_iso_non_word3_iso_non_word3.TextGrid
010205_240203_B,iso_non_word4,mbanyu,010205_240203_B-audio_iso_non_word4_iso_non_word4.wav,010205_240203_B-audio_iso_non_word4_iso_non_word4.TextGrid
010205_240203_B,iso_non_word5,keya,010205_240203_B-audio_iso_non_word5_iso_non_word5.wav,010205_240203_B-audio_iso_non_word5_iso_non_word5.TextGrid
010205_240203_B,iso_random_letters5_1,b,010205_240203_B-audio_iso_random_letters5_1_iso_random_letters5_1.wav,010205_240203_B-audio_iso_random_letters5_1_iso_random_letters5_1.TextGrid
010205_240203_B,iso_random_letters5_2,o,010205_240203_B-audio_iso_random_letters5_2_iso_random_letters5_2.wav,010205_240203_B-audio_iso_random_letters5_2_iso_random_letters5_2.TextGrid
010205_240203_B,iso_random_letters5_3,u,010205_240203_B-audio_iso_random_letters5_3_iso_random_letters5_3.wav,010205_240203_B-audio_iso_random_letters5_3_iso_random_letters5_3.TextGrid
010205_240203_B,iso_random_nw_jami_7,jami,010205_240203_B-audio_iso_random_nw_jami_iso_random_nw_jami.wav,010205_240203_B-audio_iso_random_nw_jami_iso_random_nw_jami.TextGrid
010205_240203_B,iso_random_nw_kamula_14,kamula,010205_240203_B-audio_iso_random_nw_kamula_iso_random_nw_kamula.wav,010205_240203_B-audio_iso_random_nw_kamula_iso_random_nw_kamula.TextGrid
010205_240203_B,iso_random_nw_kojima_4,kojima,010205_240203_B-audio_iso_random_nw_kojima_iso_random_nw_kojima.wav,010205_240203_B-audio_iso_random_nw_kojima_iso_random_nw_kojima.TextGrid
010205_240203_B,iso_random_nw_naa_2,naa,010205_240203_B-audio_iso_random_nw_naa_iso_random_nw_naa.wav,010205_240203_B-audio_iso_random_nw_naa_iso_random_nw_naa.TextGrid
010205_240203_B,iso_random_nw_sarada_15,sarada,010205_240203_B-audio_iso_random_nw_sarada_iso_random_nw_sarada.wav,010205_240203_B-audio_iso_random_nw_sarada_iso_random_nw_sarada.TextGrid
010205_240203_B,iso_random_nw_shoke_6,shoke,010205_240203_B-audio_iso_random_nw_shoke_iso_random_nw_shoke.wav,010205_240203_B-audio_iso_random_nw_shoke_iso_random_nw_shoke.TextGrid
010205_240203_B,iso_random_nw_tuwa_1,tuwa,010205_240203_B-audio_iso_random_nw_tuwa_iso_random_nw_tuwa.wav,010205_240203_B-audio_iso_random_nw_tuwa_iso_random_nw_tuwa.TextGrid
010205_240203_B,iso_syllable3_1,no,010205_240203_B-audio_iso_syllable3_1_iso_syllable3_1.wav,010205_240203_B-audio_iso_syllable3_1_iso_syllable3_1.TextGrid
010205_240203_B,iso_syllable3_2,ngo,010205_240203_B-audio_iso_syllable3_2_iso_syllable3_2.wav,010205_240203_B-audio_iso_syllable3_2_iso_syllable3_2.TextGrid
010205_240203_B,iso_syllable3_3,i,010205_240203_B-audio_iso_syllable3_3_iso_syllable3_3.wav,010205_240203_B-audio_iso_syllable3_3_iso_syllable3_3.TextGrid
010205_240203_B,iso_syllable3_4,ng'e,010205_240203_B-audio_iso_syllable3_4_iso_syllable3_4.wav,010205_240203_B-audio_iso_syllable3_4_iso_syllable3_4.TextGrid
010205_240203_B,iso_syllable3_5,lwa,010205_240203_B-audio_iso_syllable3_5_iso_syllable3_5.wav,010205_240203_B-audio_iso_syllable3_5_iso_syllable3_5.TextGrid
010205_240203_B,passage_num21,21,010205_240203_B-audio_passage21_passage21.wav,010205_240203_B-audio_passage21_passage21.TextGrid
010205_240203_B,rand_syllable_10_3,ndwu,010205_240203_B-audio_random_syl10_3_random_syl10_3.wav,010205_240203_B-audio_random_syl10_3_random_syl10_3.TextGrid
010205_240203_B,rand_syllable_11_3,wi,010205_240203_B-audio_random_syl11_3_random_syl11_3.wav,010205_240203_B-audio_random_syl11_3_random_syl11_3.TextGrid
010205_240203_B,rand_syllable_12_3,nyu,010205_240203_B-audio_random_syl12_3_random_syl12_3.wav,010205_240203_B-audio_random_syl12_3_random_syl12_3.TextGrid
010205_240203_B,rand_syllable_13_3,tho,010205_240203_B-audio_random_syl13_3_random_syl13_3.wav,010205_240203_B-audio_random_syl13_3_random_syl13_3.TextGrid
010205_240203_B,rand_syllable_14_3,vyu,010205_240203_B-audio_random_syl14_3_random_syl14_3.wav,010205_240203_B-audio_random_syl14_3_random_syl14_3.TextGrid
010205_240203_B,rand_syllable_15_3,vo,010205_240203_B-audio_random_syl15_3_random_syl15_3.wav,010205_240203_B-audio_random_syl15_3_random_syl15_3.TextGrid
010205_240203_B,rand_syllable_16_3,zu,010205_240203_B-audio_random_syl16_3_random_syl16_3.wav,010205_240203_B-audio_random_syl16_3_random_syl16_3.TextGrid
010205_240203_B,rand_syllable_17_3,mwa,010205_240203_B-audio_random_syl17_3_random_syl17_3.wav,010205_240203_B-audio_random_syl17_3_random_syl17_3.TextGrid
010205_240203_B,rand_syllable_18_3,kyi,010205_240203_B-audio_random_syl18_3_random_syl18_3.wav,010205_240203_B-audio_random_syl18_3_random_syl18_3.TextGrid
010205_240203_B,rand_syllable_19_3,hwo,010205_240203_B-audio_random_syl19_3_random_syl19_3.wav,010205_240203_B-audio_random_syl19_3_random_syl19_3.TextGrid
010205_240203_B,rand_syllable_20_3,ya,010205_240203_B-audio_random_syl20_3_random_syl20_3.wav,010205_240203_B-audio_random_syl20_3_random_syl20_3.TextGrid
010205_240203_B,rand_syllable_6_3,thu,010205_240203_B-audio_random_syl6_3_random_syl6_3.wav,010205_240203_B-audio_random_syl6_3_random_syl6_3.TextGrid
010205_240203_B,rand_syllable_7_3,ngwo,010205_240203_B-audio_random_syl7_3_random_syl7_3.wav,010205_240203_B-audio_random_syl7_3_random_syl7_3.TextGrid
010205_240203_B,rand_syllable_8_3,pyi,010205_240203_B-audio_random_syl8_3_random_syl8_3.wav,010205_240203_B-audio_random_syl8_3_random_syl8_3.TextGrid
010205_240203_B,rand_syllable_9_3,kwu,010205_240203_B-audio_random_syl9_3_random_syl9_3.wav,010205_240203_B-audio_random_syl9_3_random_syl9_3.TextGrid
010205_240210_B,full_letter_grid,D O m j U B A t Y l p Z J H P w I W M y s k r Ch R G K v N d F g h n f L T S e z,010205_240210_B-audio_letters_grids_letters_grid.wav,010205_240210_B-audio_letters_grids_letters_grid.TextGrid
010205_240210_B,full_nonword_grid,suki lesho uhu takibu lihi ongu goge vinja naji riga funanziwa fumre mbekoki rufishi nyuya twaiana leki chito buba daifa nefesi mbwaku lengeke fasira domgo zame rinzu mbeje pifu rabo rakinja kela limwamu tewo koya varede towato,010205_240210_B-audio_non_words_grid_non_words_grid.wav,010205_240210_B-audio_non_words_grid_non_words_grid.TextGrid
010205_240210_B,full_syllable3_grid,zwa fwi nge dho go re two ro ji hwu ngwe fwe swu gi gwu pya fye thu jwo zwu fwe pya u ma gwa kyu a ndu ye fwi bo bi chu swe ngo gwi bwa kye swi pyu mwe nyo ndo va gwu ni gwo zwi te mwe jwa vya pwu ndi ng'a ju tu zwa nu lo fa khe kwe ge na fwa fwi sim ngwa ge,010205_240210_B-audio_syllables_grid_3_syllables_grid_3.wav,010205_240210_B-audio_syllables_grid_3_syllables_grid_3.TextGrid
010205_240210_B,iso_letter_1,a,010205_240210_B-audio_iso_letter_1_iso_letter_1.wav,010205_240210_B-audio_iso_letter_1_iso_letter_1.TextGrid
010205_240210_B,iso_letter_2,E,010205_240210_B-audio_iso_letter_2_iso_letter_2.wav,010205_240210_B-audio_iso_letter_2_iso_letter_2.TextGrid
010205_240210_B,iso_letter_3,i,010205_240210_B-audio_iso_letter_3_iso_letter_3.wav,010205_240210_B-audio_iso_letter_3_iso_letter_3.TextGrid
010205_240210_B,iso_non_word1,tikaka,010205_240210_B-audio_iso_non_word1_iso_non_word1.wav,010205_240210_B-audio_iso_non_word1_iso_non_word1.TextGrid
010205_240210_B,iso_non_word2,yuhu,010205_240210_B-audio_iso_non_word2_iso_non_word2.wav,010205_240210_B-audio_iso_non_word2_iso_non_word2.TextGrid
010205_240210_B,iso_non_word3,rishadi,010205_240210_B-audio_iso_non_word3_iso_non_word3.wav,010205_240210_B-audio_iso_non_word3_iso_non_word3.TextGrid
010205_240210_B,iso_non_word4,mbanyu,010205_240210_B-audio_iso_non_word4_iso_non_word4.wav,010205_240210_B-audio_iso_non_word4_iso_non_word4.TextGrid
010205_240210_B,iso_non_word5,keya,010205_240210_B-audio_iso_non_word5_iso_non_word5.wav,010205_240210_B-audio_iso_non_word5_iso_non_word5.TextGrid
010205_240210_B,iso_random_letters5_1,b,010205_240210_B-audio_iso_random_letters5_1_iso_random_letters5_1.wav,010205_240210_B-audio_iso_random_letters5_1_iso_random_letters5_1.TextGrid
010205_240210_B,iso_random_letters5_2,o,010205_240210_B-audio_iso_random_letters5_2_iso_random_letters5_2.wav,010205_240210_B-audio_iso_random_letters5_2_iso_random_letters5_2.TextGrid
010205_240210_B,iso_random_letters5_3,u,010205_240210_B-audio_iso_random_letters5_3_iso_random_letters5_3.wav,010205_240210_B-audio_iso_random_letters5_3_iso_random_letters5_3.TextGrid
010205_240210_B,iso_random_nw_jami_6,jami,010205_240210_B-audio_iso_random_nw_jami_iso_random_nw_jami.wav,010205_240210_B-audio_iso_random_nw_jami_iso_random_nw_jami.TextGrid
010205_240210_B,iso_random_nw_kamula_13,kamula,010205_240210_B-audio_iso_random_nw_kamula_iso_random_nw_kamula.wav,010205_240210_B-audio_iso_random_nw_kamula_iso_random_nw_kamula.TextGrid
010205_240210_B,iso_random_nw_kojima_3,kojima,010205_240210_B-audio_iso_random_nw_kojima_iso_random_nw_kojima.wav,010205_240210_B-audio_iso_random_nw_kojima_iso_random_nw_kojima.TextGrid
010205_240210_B,iso_random_nw_naa_2,naa,010205_240210_B-audio_iso_random_nw_naa_iso_random_nw_naa.wav,010205_240210_B-audio_iso_random_nw_naa_iso_random_nw_naa.TextGrid
010205_240210_B,iso_random_nw_sarada_10,sarada,010205_240210_B-audio_iso_random_nw_sarada_iso_random_nw_sarada.wav,010205_240210_B-audio_iso_random_nw_sarada_iso_random_nw_sarada.TextGrid
010205_240210_B,iso_random_nw_shoke_4,shoke,010205_240210_B-audio_iso_random_nw_shoke_iso_random_nw_shoke.wav,010205_240210_B-audio_iso_random_nw_shoke_iso_random_nw_shoke.TextGrid
010205_240210_B,iso_random_nw_tuwa_1,tuwa,010205_240210_B-audio_iso_random_nw_tuwa_iso_random_nw_tuwa.wav,010205_240210_B-audio_iso_random_nw_tuwa_iso_random_nw_tuwa.TextGrid
010205_240210_B,iso_syllable3_1,no,010205_240210_B-audio_iso_syllable3_1_iso_syllable3_1.wav,010205_240210_B-audio_iso_syllable3_1_iso_syllable3_1.TextGrid
010205_240210_B,iso_syllable3_2,ngo,010205_240210_B-audio_iso_syllable3_2_iso_syllable3_2.wav,010205_240210_B-audio_iso_syllable3_2_iso_syllable3_2.TextGrid
010205_240210_B,iso_syllable3_3,i,010205_240210_B-audio_iso_syllable3_3_iso_syllable3_3.wav,010205_240210_B-audio_iso_syllable3_3_iso_syllable3_3.TextGrid
010205_240210_B,iso_syllable3_4,ng'e,010205_240210_B-audio_iso_syllable3_4_iso_syllable3_4.wav,010205_240210_B-audio_iso_syllable3_4_iso_syllable3_4.TextGrid
010205_240210_B,iso_syllable3_5,lwa,010205_240210_B-audio_iso_syllable3_5_iso_syllable3_5.wav,010205_240210_B-audio_iso_syllable3_5_iso_syllable3_5.TextGrid
010205_240210_B,passage_num24,24,010205_240210_B-audio_passage24_passage24.wav,010205_240210_B-audio_passage24_passage24.TextGrid
010205_240210_B,rand_syllable_10_3,sho,010205_240210_B-audio_random_syl10_3_random_syl10_3.wav,010205_240210_B-audio_random_syl10_3_random_syl10_3.TextGrid
010205_240210_B,rand_syllable_11_3,chi,010205_240210_B-audio_random_syl11_3_random_syl11_3.wav,010205_240210_B-audio_random_syl11_3_random_syl11_3.TextGrid
010205_240210_B,rand_syllable_12_3,gha,010205_240210_B-audio_random_syl12_3_random_syl12_3.wav,010205_240210_B-audio_random_syl12_3_random_syl12_3.TextGrid
010205_240210_B,rand_syllable_13_3,ghu,010205_240210_B-audio_random_syl13_3_random_syl13_3.wav,010205_240210_B-audio_random_syl13_3_random_syl13_3.TextGrid
010205_240210_B,rand_syllable_14_3,khe,010205_240210_B-audio_random_syl14_3_random_syl14_3.wav,010205_240210_B-audio_random_syl14_3_random_syl14_3.TextGrid
010205_240210_B,rand_syllable_15_3,pe,010205_240210_B-audio_random_syl15_3_random_syl15_3.wav,010205_240210_B-audio_random_syl15_3_random_syl15_3.TextGrid
010205_240210_B,rand_syllable_16_3,dhe,010205_240210_B-audio_random_syl16_3_random_syl16_3.wav,010205_240210_B-audio_random_syl16_3_random_syl16_3.TextGrid
010205_240210_B,rand_syllable_17_3,pi,010205_240210_B-audio_random_syl17_3_random_syl17_3.wav,010205_240210_B-audio_random_syl17_3_random_syl17_3.TextGrid
010205_240210_B,rand_syllable_18_3,fo,010205_240210_B-audio_random_syl18_3_random_syl18_3.wav,010205_240210_B-audio_random_syl18_3_random_syl18_3.TextGrid
010205_240210_B,rand_syllable_19_3,twa,010205_240210_B-audio_random_syl19_3_random_syl19_3.wav,010205_240210_B-audio_random_syl19_3_random_syl19_3.TextGrid
010205_240210_B,rand_syllable_20_3,me,010205_240210_B-audio_random_syl20_3_random_syl20_3.wav,010205_240210_B-audio_random_syl20_3_random_syl20_3.TextGrid
010205_240210_B,rand_syllable_6_3,vi,010205_240210_B-audio_random_syl6_3_random_syl6_3.wav,010205_240210_B-audio_random_syl6_3_random_syl6_3.TextGrid
010205_240210_B,rand_syllable_7_3,kyo,010205_240210_B-audio_random_syl7_3_random_syl7_3.wav,010205_240210_B-audio_random_syl7_3_random_syl7_3.TextGrid
010205_240210_B,rand_syllable_8_3,mbi,010205_240210_B-audio_random_syl8_3_random_syl8_3.wav,010205_240210_B-audio_random_syl8_3_random_syl8_3.TextGrid
010205_240210_B,rand_syllable_9_3,jwe,010205_240210_B-audio_random_syl9_3_random_syl9_3.wav,010205_240210_B-audio_random_syl9_3_random_syl9_3.TextGrid
010205_240305_G,full_letter_grid,H G A z W K y l p I Y T U J v n g Z O h B F M L e w r R d k m Ch s P j D t f N S,010205_240305_G-audio_letters_grids_letters_grid.wav,010205_240305_G-audio_letters_grids_letters_grid.TextGrid
010205_240305_G,full_nonword_grid,naji kela daifa chito goge twaiana mbwaku buba uhu fasira ongu lesho tewo lihi domgo nefesi leki zihi mbekoki limwamu fumre vinja mbeje zame pifu riga nyuya suki rakinja rinzu rufishi koya rabo lengeke varede takibu funanziwa towato,010205_240305_G-audio_non_words_grid_non_words_grid.wav,010205_240305_G-audio_non_words_grid_non_words_grid.TextGrid
010205_240305_G,full_syllable2_grid,li to cho fti e gwe ko she dwi ve na fyi le hwu ne ftu su li ngwa nga ja ri mu kwi ju jwi ng'e ndwa hu tu ja yu mo ndu mwi li do yu dhi cha gu khu pwi hwo ghi zwo gwa ri mba bu li dza dwa ngo yo no hwu lu fwa hwi hwa bwu kwe ru so nwi ghe la nyo nyo,010205_240305_G-audio_grid_syllables_2_syllables_grid_2.wav,010205_240305_G-audio_grid_syllables_2_syllables_grid_2.TextGrid
010205_240305_G,iso_letter_1,a,010205_240305_G-audio_iso_letter_1_iso_letter_1.wav,010205_240305_G-audio_iso_letter_1_iso_letter_1.TextGrid
010205_240305_G,iso_letter_2,E,010205_240305_G-audio_iso_letter_2_iso_letter_2.wav,010205_240305_G-audio_iso_letter_2_iso_letter_2.TextGrid
010205_240305_G,iso_letter_3,i,010205_240305_G-audio_iso_letter_3_iso_letter_3.wav,010205_240305_G-audio_iso_letter_3_iso_letter_3.TextGrid
010205_240305_G,iso_non_word1,tikaka,010205_240305_G-audio_iso_non_word1_iso_non_word1.wav,010205_240305_G-audio_iso_non_word1_iso_non_word1.TextGrid
010205_240305_G,iso_non_word2,yuhu,010205_240305_G-audio_iso_non_word2_iso_non_word2.wav,010205_240305_G-audio_iso_non_word2_iso_non_word2.TextGrid
010205_240305_G,iso_non_word3,rishadi,010205_240305_G-audio_iso_non_word3_iso_non_word3.wav,010205_240305_G-audio_iso_non_word3_iso_non_word3.TextGrid
010205_240305_G,iso_non_word4,mbanyu,010205_240305_G-audio_iso_non_word4_iso_non_word4.wav,010205_240305_G-audio_iso_non_word4_iso_non_word4.TextGrid
010205_240305_G,iso_non_word5,keya,010205_240305_G-audio_iso_non_word5_iso_non_word5.wav,010205_240305_G-audio_iso_non_word5_iso_non_word5.TextGrid
010205_240305_G,iso_random_letters1_1,o,010205_240305_G-audio_iso_random_letters1_1_iso_random_letters1_1.wav,010205_240305_G-audio_iso_random_letters1_1_iso_random_letters1_1.TextGrid
010205_240305_G,iso_random_letters1_2,u,010205_240305_G-audio_iso_random_letters1_2_iso_random_letters1_2.wav,010205_240305_G-audio_iso_random_letters1_2_iso_random_letters1_2.TextGrid
010205_240305_G,iso_random_letters1_3,b,010205_240305_G-audio_iso_random_letters1_3_iso_random_letters1_3.wav,010205_240305_G-audio_iso_random_letters1_3_iso_random_letters1_3.TextGrid
010205_240305_G,iso_random_nw_jami_2,jami,010205_240305_G-audio_iso_random_nw_jami_iso_random_nw_jami.wav,010205_240305_G-audio_iso_random_nw_jami_iso_random_nw_jami.TextGrid
010205_240305_G,iso_random_nw_kamula_3,kamula,010205_240305_G-audio_iso_random_nw_kamula_iso_random_nw_kamula.wav,010205_240305_G-audio_iso_random_nw_kamula_iso_random_nw_kamula.TextGrid
010205_240305_G,iso_random_nw_kojima_5,kojima,010205_240305_G-audio_iso_random_nw_kojima_iso_random_nw_kojima.wav,010205_240305_G-audio_iso_random_nw_kojima_iso_random_nw_kojima.TextGrid
010205_240305_G,iso_random_nw_naa_10,naa,010205_240305_G-audio_iso_random_nw_naa_iso_random_nw_naa.wav,010205_240305_G-audio_iso_random_nw_naa_iso_random_nw_naa.TextGrid
010205_240305_G,iso_random_nw_sarada_15,sarada,010205_240305_G-audio_iso_random_nw_sarada_iso_random_nw_sarada.wav,010205_240305_G-audio_iso_random_nw_sarada_iso_random_nw_sarada.TextGrid
010205_240305_G,iso_random_nw_shoke_1,shoke,010205_240305_G-audio_iso_random_nw_shoke_iso_random_nw_shoke.wav,010205_240305_G-audio_iso_random_nw_shoke_iso_random_nw_shoke.TextGrid
010205_240305_G,iso_random_nw_tuwa_6,tuwa,010205_240305_G-audio_iso_random_nw_tuwa_iso_random_nw_tuwa.wav,010205_240305_G-audio_iso_random_nw_tuwa_iso_random_nw_tuwa.TextGrid
010205_240305_G,iso_syllable2_1,fe,010205_240305_G-audio_iso_syllable2_1_iso_syllable2_1.wav,010205_240305_G-audio_iso_syllable2_1_iso_syllable2_1.TextGrid
010205_240305_G,iso_syllable2_2,gwo,010205_240305_G-audio_iso_syllable2_2_iso_syllable2_2.wav,010205_240305_G-audio_iso_syllable2_2_iso_syllable2_2.TextGrid
010205_240305_G,iso_syllable2_3,lwu,010205_240305_G-audio_iso_syllable2_3_iso_syllable2_3.wav,010205_240305_G-audio_iso_syllable2_3_iso_syllable2_3.TextGrid
010205_240305_G,iso_syllable2_4,fyu,010205_240305_G-audio_iso_syllable2_4_iso_syllable2_4.wav,010205_240305_G-audio_iso_syllable2_4_iso_syllable2_4.TextGrid
010205_240305_G,iso_syllable2_5,mbo,010205_240305_G-audio_iso_syllable2_5_iso_syllable2_5.wav,010205_240305_G-audio_iso_syllable2_5_iso_syllable2_5.TextGrid
010205_240305_G,passage_num22,22,010205_240305_G-audio_passage22_passage22.wav,010205_240305_G-audio_passage22_passage22.TextGrid
010205_240305_G,rand_syllable_10_2,kyo,010205_240305_G-audio_random_syl10_2_random_syl10_2.wav,010205_240305_G-audio_random_syl10_2_random_syl10_2.TextGrid
010205_240305_G,rand_syllable_11_2,gha,010205_240305_G-audio_random_syl11_2_random_syl11_2.wav,010205_240305_G-audio_random_syl11_2_random_syl11_2.TextGrid
010205_240305_G,rand_syllable_12_2,pi,010205_240305_G-audio_random_syl12_2_random_syl12_2.wav,010205_240305_G-audio_random_syl12_2_random_syl12_2.TextGrid
010205_240305_G,rand_syllable_13_2,fo,010205_240305_G-audio_random_syl13_2_random_syl13_2.wav,010205_240305_G-audio_random_syl13_2_random_syl13_2.TextGrid
